trip_id,origin_station,destination_station,route_id,day_type,hour_block,distance_km,segment_count,transfer_count,is_peak_hour,weather_condition,traffic_level,station_type_origin,station_type_destination,travel_time_min
TRIP_1114,San Pedro,Mercado Distrital,R5+R2,weekday,07-09,4.5,2,1,1,rain,high,intermedia,barrial,40.64
TRIP_1115,Hospital Central,Mercado Distrital,R2,weekday,09-12,1.8,1,0,0,clear,medium,central,barrial,14.6
TRIP_1116,San Pedro,Universidad,R1,sunday,12-15,3.1,1,0,0,rain,low,intermedia,intermedia,14.14
TRIP_1117,Universidad,San Pedro,R1,weekday,05-07,3.1,1,0,0,clear,low,intermedia,intermedia,12.11
TRIP_1118,Hospital Central,Centro Histórico,R2,sunday,15-18,2.1,1,0,1,clear,high,central,central,20.42
TRIP_1119,Parque Industrial,Lago Azul,R4+R1,weekday,15-18,12.5,4,1,1,clear,medium,industrial,intermedia,62.55
TRIP_1120,Mercado Distrital,Villa Nueva,R2+R3,weekday,12-15,9.2,2,1,0,clear,medium,barrial,barrial,38.84
TRIP_1121,Villa Nueva,Terminal Sur,R3,weekday,18-21,5.2,1,0,1,clear,medium,barrial,terminal,24.66
TRIP_1122,Mercado Distrital,Terminal Sur,R2,weekday,12-15,4.0,1,0,0,clear,low,barrial,terminal,14.75
TRIP_1123,Aeropuerto,Hospital Central,R4+R5,weekday,07-09,9.5,2,1,1,clear,medium,terminal,central,47.35
TRIP_1124,Centro Histórico,San Pedro,R1,weekday,18-21,5.5,2,0,1,clear,medium,central,intermedia,25.46
TRIP_1125,Terminal Sur,Mercado Distrital,R2,weekday,21-23,4.0,1,0,0,clear,medium,terminal,barrial,18.53
TRIP_1126,Portal Norte,Centro Histórico,R1,weekday,18-21,6.0,2,0,1,clear,medium,terminal,central,32.21
TRIP_1127,Lago Azul,Terminal Sur,R3,sunday,09-12,8.7,2,0,0,clear,medium,intermedia,terminal,28.5
TRIP_1128,Mercado Distrital,Hospital Central,R2,weekday,09-12,1.8,1,0,0,clear,high,barrial,central,17.54
TRIP_1129,Universidad,Terminal Sur,R1+R2,sunday,21-23,10.3,4,1,0,clear,high,intermedia,terminal,54.13
TRIP_1130,San Pedro,Centro Histórico,R1,sunday,18-21,5.5,2,0,1,clear,low,intermedia,central,20.14
TRIP_1131,Lago Azul,Portal Norte,R1,sunday,07-09,3.2,1,0,1,rain,high,intermedia,terminal,24.39
TRIP_1132,Portal Norte,Lago Azul,R1,weekday,09-12,3.2,1,0,0,clear,high,terminal,intermedia,19.24
TRIP_1133,Mercado Distrital,Portal Norte,R2+R1,weekday,18-21,9.9,4,1,1,clear,high,barrial,terminal,54.95
TRIP_1134,Terminal Sur,San Pedro,R2+R5,sunday,12-15,8.5,3,1,0,clear,medium,terminal,intermedia,34.52
TRIP_1135,Mercado Distrital,Villa Nueva,R2+R3,weekday,09-12,9.2,2,1,0,rain,medium,barrial,barrial,40.0
TRIP_1136,Villa Nueva,Lago Azul,R3,weekday,18-21,3.5,1,0,1,clear,high,barrial,intermedia,27.02
TRIP_1137,San Pedro,Tecnoparque,R1+R4,weekday,15-18,7.4,2,1,1,clear,medium,intermedia,industrial,43.72
TRIP_1138,Portal Norte,Universidad,R1,sunday,05-07,8.4,3,0,0,rain,low,terminal,intermedia,30.12
TRIP_1139,Tecnoparque,Aeropuerto,R4,weekday,12-15,9.1,2,0,0,heavy_rain,medium,industrial,terminal,36.48
TRIP_1140,Tecnoparque,Lago Azul,R4+R1,sunday,09-12,9.5,3,1,0,clear,medium,industrial,intermedia,41.04
TRIP_1141,Portal Norte,Parque Industrial,R1+R4,weekday,15-18,15.7,5,1,1,rain,medium,terminal,industrial,75.11
TRIP_1142,Tecnoparque,San Pedro,R4+R1,weekday,15-18,7.4,2,1,1,rain,high,industrial,intermedia,52.5
TRIP_1143,San Pedro,Aeropuerto,R5+R4,sunday,15-18,12.2,3,1,1,rain,medium,intermedia,terminal,53.94
TRIP_1144,San Pedro,Hospital Central,R5,weekday,15-18,2.7,1,0,1,clear,high,intermedia,central,23.13
TRIP_1145,Tecnoparque,San Pedro,R4+R1,weekday,07-09,7.4,2,1,1,heavy_rain,high,industrial,intermedia,54.06
TRIP_1146,San Pedro,Tecnoparque,R1+R4,weekday,18-21,7.4,2,1,1,clear,high,intermedia,industrial,46.02
TRIP_1147,Terminal Sur,San Pedro,R2+R5,weekday,09-12,8.5,3,1,0,clear,medium,terminal,intermedia,40.11
TRIP_1148,Centro Histórico,Mercado Distrital,R2,weekday,09-12,3.9,2,0,0,rain,low,central,barrial,18.99
TRIP_1149,Tecnoparque,Centro Histórico,R4+R1,weekday,12-15,6.7,2,1,0,clear,medium,industrial,central,35.18
TRIP_1150,Centro Histórico,Tecnoparque,R1+R4,weekday,15-18,6.7,2,1,1,clear,high,central,industrial,46.81
TRIP_1151,Universidad,Parque Industrial,R4,weekday,05-07,7.3,2,0,0,clear,high,intermedia,industrial,33.14
TRIP_1152,Tecnoparque,Parque Industrial,R4,sunday,05-07,3.0,1,0,0,clear,medium,industrial,industrial,16.52
TRIP_1153,Mercado Distrital,Centro Histórico,R2,weekday,12-15,3.9,2,0,0,clear,medium,barrial,central,19.34
TRIP_1154,Lago Azul,San Pedro,R1,saturday,09-12,8.3,3,0,0,rain,medium,intermedia,intermedia,32.74
TRIP_1155,Portal Norte,Centro Histórico,R1,weekday,09-12,6.0,2,0,0,rain,high,terminal,central,32.88
TRIP_1156,Parque Industrial,Mercado Distrital,R5+R2,weekday,18-21,5.2,2,1,1,rain,medium,industrial,barrial,39.64
TRIP_1157,San Pedro,Portal Norte,R1,weekday,05-07,11.5,4,0,0,clear,medium,intermedia,terminal,39.06
TRIP_1158,Villa Nueva,Centro Histórico,R3+R1,weekday,05-07,6.3,2,1,0,clear,medium,barrial,central,35.6
TRIP_1159,Villa Nueva,Mercado Distrital,R3+R2,weekday,05-07,9.2,2,1,0,heavy_rain,medium,barrial,barrial,44.62
TRIP_1160,Parque Industrial,Portal Norte,R4+R1,sunday,07-09,15.7,5,1,1,clear,high,industrial,terminal,77.91
TRIP_1161,San Pedro,Aeropuerto,R5+R4,weekday,21-23,12.2,3,1,0,clear,high,intermedia,terminal,61.07
TRIP_1162,Tecnoparque,Centro Histórico,R4+R1,saturday,12-15,6.7,2,1,0,clear,medium,industrial,central,34.39
TRIP_1163,Villa Nueva,Lago Azul,R3,sunday,09-12,3.5,1,0,0,clear,low,barrial,intermedia,12.4
TRIP_1164,Mercado Distrital,Centro Histórico,R2,weekday,07-09,3.9,2,0,1,clear,high,barrial,central,29.41
TRIP_1165,Universidad,Tecnoparque,R4,weekday,12-15,4.3,1,0,0,clear,low,intermedia,industrial,18.63
TRIP_1166,Aeropuerto,Portal Norte,R4+R1,weekday,15-18,21.8,6,1,1,heavy_rain,high,terminal,terminal,114.56
TRIP_1167,Aeropuerto,Tecnoparque,R4,weekday,21-23,9.1,2,0,0,clear,medium,terminal,industrial,33.52
TRIP_1168,Universidad,San Pedro,R1,weekday,21-23,3.1,1,0,0,clear,low,intermedia,intermedia,15.7
TRIP_1169,Terminal Sur,Universidad,R2+R1,weekday,15-18,10.3,4,1,1,rain,high,terminal,intermedia,64.17
TRIP_1170,San Pedro,Universidad,R1,weekday,12-15,3.1,1,0,0,clear,low,intermedia,intermedia,14.29
TRIP_1171,Universidad,Mercado Distrital,R1+R2,saturday,12-15,6.3,3,1,0,rain,medium,intermedia,barrial,39.62
TRIP_1172,Portal Norte,Centro Histórico,R1,saturday,07-09,6.0,2,0,1,clear,high,terminal,central,35.46
TRIP_1173,Villa Nueva,Terminal Sur,R3,weekday,12-15,5.2,1,0,0,rain,medium,barrial,terminal,23.21
TRIP_1174,Mercado Distrital,Portal Norte,R2+R1,weekday,15-18,9.9,4,1,1,clear,low,barrial,terminal,46.23
TRIP_1175,Lago Azul,Hospital Central,R1+R2,weekday,15-18,4.9,2,1,1,rain,high,intermedia,central,41.13
TRIP_1176,Lago Azul,Parque Industrial,R1+R4,weekday,09-12,12.5,4,1,0,clear,low,intermedia,industrial,54.64
TRIP_1177,Universidad,Villa Nueva,R1+R3,saturday,15-18,8.7,3,1,1,clear,high,intermedia,barrial,44.49
TRIP_1178,Villa Nueva,Centro Histórico,R3+R1,weekday,15-18,6.3,2,1,1,clear,low,barrial,central,34.43
TRIP_1179,Universidad,Hospital Central,R1+R2,weekday,18-21,4.5,2,1,1,clear,high,intermedia,central,36.15
TRIP_1180,Universidad,San Pedro,R1,saturday,12-15,3.1,1,0,0,clear,high,intermedia,intermedia,20.65
TRIP_1181,San Pedro,Terminal Sur,R5+R2,sunday,21-23,8.5,3,1,0,rain,low,intermedia,terminal,39.49
TRIP_1182,Universidad,Hospital Central,R1+R2,weekday,09-12,4.5,2,1,0,rain,medium,intermedia,central,35.81
TRIP_1183,Centro Histórico,Portal Norte,R1,weekday,05-07,6.0,2,0,0,clear,medium,central,terminal,25.55
TRIP_1184,Hospital Central,Centro Histórico,R2,weekday,15-18,2.1,1,0,1,clear,medium,central,central,18.85
TRIP_1185,Centro Histórico,Portal Norte,R1,weekday,09-12,6.0,2,0,0,clear,medium,central,terminal,22.02
TRIP_1186,Lago Azul,Aeropuerto,R1+R4,sunday,09-12,18.6,5,1,0,clear,medium,intermedia,terminal,65.84
TRIP_1187,Portal Norte,Hospital Central,R1+R2,saturday,15-18,8.1,3,1,1,clear,medium,terminal,central,46.76
TRIP_1188,Universidad,Tecnoparque,R4,weekday,15-18,4.3,1,0,1,clear,medium,intermedia,industrial,28.51
TRIP_1189,Lago Azul,Villa Nueva,R3,sunday,05-07,3.5,1,0,0,clear,medium,intermedia,barrial,16.23
TRIP_1190,Parque Industrial,Aeropuerto,R4,saturday,18-21,6.1,1,0,1,rain,high,industrial,terminal,36.19
TRIP_1191,San Pedro,Portal Norte,R1,weekday,18-21,11.5,4,0,1,rain,high,intermedia,terminal,53.0
TRIP_1192,Villa Nueva,Centro Histórico,R3+R1,sunday,15-18,6.3,2,1,1,rain,high,barrial,central,40.41
TRIP_1193,Universidad,Mercado Distrital,R1+R2,sunday,05-07,6.3,3,1,0,clear,low,intermedia,barrial,26.48
TRIP_1194,Centro Histórico,Tecnoparque,R1+R4,weekday,18-21,6.7,2,1,1,clear,low,central,industrial,41.97
TRIP_1195,Mercado Distrital,Portal Norte,R2+R1,weekday,18-21,9.9,4,1,1,rain,high,barrial,terminal,61.07
TRIP_1196,Lago Azul,Terminal Sur,R3,weekday,07-09,8.7,2,0,1,rain,high,intermedia,terminal,40.16
TRIP_1197,Aeropuerto,Centro Histórico,R4+R1,sunday,09-12,15.8,4,1,0,clear,low,terminal,central,59.61
TRIP_1198,Villa Nueva,Hospital Central,R3+R2,weekday,12-15,11.0,3,1,0,clear,medium,barrial,central,48.28
TRIP_1199,Parque Industrial,Mercado Distrital,R5+R2,sunday,09-12,5.2,2,1,0,clear,low,industrial,barrial,29.45
TRIP_1200,Centro Histórico,Aeropuerto,R1+R4,sunday,09-12,15.8,4,1,0,rain,low,central,terminal,63.63
TRIP_1201,San Pedro,Centro Histórico,R1,weekday,15-18,5.5,2,0,1,clear,high,intermedia,central,30.75
TRIP_1202,Mercado Distrital,Portal Norte,R2+R1,weekday,09-12,9.9,4,1,0,clear,high,barrial,terminal,50.52
TRIP_1203,Centro Histórico,Lago Azul,R1,saturday,18-21,2.8,1,0,1,clear,medium,central,intermedia,18.14
TRIP_1204,Mercado Distrital,Parque Industrial,R2+R5,sunday,09-12,5.2,2,1,0,clear,low,barrial,industrial,28.94
TRIP_1205,Hospital Central,Parque Industrial,R5,weekday,21-23,3.4,1,0,0,heavy_rain,low,central,industrial,19.67
TRIP_1206,Universidad,Portal Norte,R1,weekday,18-21,8.4,3,0,1,rain,medium,intermedia,terminal,39.09
TRIP_1207,Centro Histórico,Aeropuerto,R1+R4,weekday,05-07,15.8,4,1,0,clear,high,central,terminal,72.19
TRIP_1208,Mercado Distrital,Portal Norte,R2+R1,weekday,09-12,9.9,4,1,0,rain,low,barrial,terminal,41.07
TRIP_1209,Portal Norte,Parque Industrial,R1+R4,saturday,15-18,15.7,5,1,1,clear,medium,terminal,industrial,66.74
TRIP_1210,Terminal Sur,Centro Histórico,R2,weekday,07-09,7.9,3,0,1,heavy_rain,high,terminal,central,52.79
TRIP_1211,Centro Histórico,Aeropuerto,R1+R4,weekday,15-18,15.8,4,1,1,clear,high,central,terminal,76.79
TRIP_1212,Mercado Distrital,Universidad,R2+R1,sunday,09-12,6.3,3,1,0,clear,medium,barrial,intermedia,35.05
TRIP_1213,Mercado Distrital,Parque Industrial,R2+R5,sunday,18-21,5.2,2,1,1,rain,medium,barrial,industrial,39.74
TRIP_1214,Terminal Sur,Universidad,R2+R1,weekday,15-18,10.3,4,1,1,clear,medium,terminal,intermedia,53.85
TRIP_1215,Universidad,Tecnoparque,R4,weekday,12-15,4.3,1,0,0,clear,low,intermedia,industrial,17.8
TRIP_1216,Mercado Distrital,Universidad,R2+R1,weekday,12-15,6.3,3,1,0,clear,high,barrial,intermedia,33.67
TRIP_1217,Tecnoparque,Universidad,R4,weekday,07-09,4.3,1,0,1,clear,medium,industrial,intermedia,25.0
TRIP_1218,Centro Histórico,Hospital Central,R2,weekday,09-12,2.1,1,0,0,clear,medium,central,central,15.69
TRIP_1219,Centro Histórico,Hospital Central,R2,sunday,15-18,2.1,1,0,1,clear,high,central,central,18.95
TRIP_1220,San Pedro,Tecnoparque,R1+R4,weekday,12-15,7.4,2,1,0,clear,medium,intermedia,industrial,36.97
TRIP_1221,Mercado Distrital,Hospital Central,R2,weekday,09-12,1.8,1,0,0,rain,medium,barrial,central,17.95
TRIP_1222,Parque Industrial,Tecnoparque,R4,saturday,15-18,3.0,1,0,1,rain,medium,industrial,industrial,25.94
TRIP_1223,Mercado Distrital,Hospital Central,R2,weekday,07-09,1.8,1,0,1,clear,medium,barrial,central,17.71
TRIP_1224,Parque Industrial,Lago Azul,R4+R1,weekday,12-15,12.5,4,1,0,clear,medium,industrial,intermedia,56.07
TRIP_1225,Terminal Sur,San Pedro,R2+R5,sunday,09-12,8.5,3,1,0,heavy_rain,medium,terminal,intermedia,47.46
TRIP_1226,Centro Histórico,Terminal Sur,R2,weekday,18-21,7.9,3,0,1,clear,medium,central,terminal,32.85
TRIP_1227,Mercado Distrital,Universidad,R2+R1,weekday,18-21,6.3,3,1,1,clear,medium,barrial,intermedia,41.03
TRIP_1228,Lago Azul,Villa Nueva,R3,sunday,15-18,3.5,1,0,1,clear,medium,intermedia,barrial,18.86
TRIP_1229,Universidad,Terminal Sur,R1+R2,weekday,18-21,10.3,4,1,1,clear,high,intermedia,terminal,55.71
TRIP_1230,Mercado Distrital,Hospital Central,R2,sunday,21-23,1.8,1,0,0,clear,high,barrial,central,17.56
TRIP_1231,Parque Industrial,Lago Azul,R4+R1,weekday,05-07,12.5,4,1,0,clear,low,industrial,intermedia,50.65
TRIP_1232,Portal Norte,Terminal Sur,R1+R3,saturday,07-09,11.9,3,1,1,rain,medium,terminal,terminal,57.55
TRIP_1233,Portal Norte,Aeropuerto,R1+R4,weekday,18-21,21.8,6,1,1,rain,high,terminal,terminal,102.83
TRIP_1234,San Pedro,Terminal Sur,R5+R2,weekday,15-18,8.5,3,1,1,clear,high,intermedia,terminal,50.78
TRIP_1235,Universidad,Tecnoparque,R4,weekday,09-12,4.3,1,0,0,clear,medium,intermedia,industrial,20.2
TRIP_1236,Hospital Central,Terminal Sur,R2,weekday,12-15,5.8,2,0,0,clear,medium,central,terminal,25.74
TRIP_1237,Centro Histórico,Aeropuerto,R1+R4,sunday,09-12,15.8,4,1,0,clear,medium,central,terminal,61.01
TRIP_1238,Lago Azul,San Pedro,R1,weekday,15-18,8.3,3,0,1,clear,high,intermedia,intermedia,39.06
TRIP_1239,Portal Norte,Mercado Distrital,R1+R2,saturday,09-12,9.9,4,1,0,clear,medium,terminal,barrial,43.2
TRIP_1240,Hospital Central,Universidad,R2+R1,saturday,15-18,4.5,2,1,1,clear,high,central,intermedia,37.61
TRIP_1241,Tecnoparque,Universidad,R4,weekday,07-09,4.3,1,0,1,clear,high,industrial,intermedia,27.15
TRIP_1242,Villa Nueva,Portal Norte,R3+R1,weekday,05-07,6.7,2,1,0,clear,low,barrial,terminal,29.63
TRIP_1243,Parque Industrial,Mercado Distrital,R5+R2,saturday,12-15,5.2,2,1,0,rain,medium,industrial,barrial,32.93
TRIP_1244,Centro Histórico,Lago Azul,R1,weekday,12-15,2.8,1,0,0,clear,medium,central,intermedia,15.17
TRIP_1245,Lago Azul,San Pedro,R1,saturday,07-09,8.3,3,0,1,clear,high,intermedia,intermedia,40.6
TRIP_1246,San Pedro,Aeropuerto,R5+R4,weekday,15-18,12.2,3,1,1,clear,low,intermedia,terminal,58.48
TRIP_1247,Mercado Distrital,Terminal Sur,R2,saturday,07-09,4.0,1,0,1,clear,high,barrial,terminal,25.38
TRIP_1248,Tecnoparque,Hospital Central,R4+R5,sunday,07-09,6.4,2,1,1,clear,high,industrial,central,45.6
TRIP_1249,Tecnoparque,San Pedro,R4+R1,sunday,07-09,7.4,2,1,1,rain,high,industrial,intermedia,43.64
TRIP_1250,Universidad,Aeropuerto,R4,weekday,07-09,13.4,3,0,1,clear,high,intermedia,terminal,57.01
TRIP_1251,Villa Nueva,Centro Histórico,R3+R1,weekday,09-12,6.3,2,1,0,clear,medium,barrial,central,29.76
TRIP_1252,Mercado Distrital,Hospital Central,R2,weekday,09-12,1.8,1,0,0,heavy_rain,medium,barrial,central,19.52
TRIP_1253,Tecnoparque,Aeropuerto,R4,weekday,09-12,9.1,2,0,0,clear,low,industrial,terminal,31.9
TRIP_1254,Terminal Sur,Hospital Central,R2,saturday,12-15,5.8,2,0,0,clear,medium,terminal,central,26.61
TRIP_1255,Mercado Distrital,Villa Nueva,R2+R3,saturday,07-09,9.2,2,1,1,clear,high,barrial,barrial,48.42
TRIP_1256,Villa Nueva,Mercado Distrital,R3+R2,weekday,09-12,9.2,2,1,0,clear,high,barrial,barrial,46.88
TRIP_1257,Parque Industrial,Tecnoparque,R4,weekday,05-07,3.0,1,0,0,clear,high,industrial,industrial,21.7
TRIP_1258,Universidad,Tecnoparque,R4,saturday,07-09,4.3,1,0,1,heavy_rain,high,intermedia,industrial,37.29
TRIP_1259,Portal Norte,Centro Histórico,R1,weekday,15-18,6.0,2,0,1,rain,high,terminal,central,35.8
TRIP_1260,Hospital Central,San Pedro,R5,weekday,15-18,2.7,1,0,1,clear,medium,central,intermedia,19.86
TRIP_1261,Lago Azul,Portal Norte,R1,saturday,07-09,3.2,1,0,1,rain,high,intermedia,terminal,27.21
TRIP_1262,Lago Azul,Mercado Distrital,R1+R2,weekday,05-07,6.7,3,1,0,heavy_rain,high,intermedia,barrial,51.86
TRIP_1263,Mercado Distrital,Villa Nueva,R2+R3,sunday,15-18,9.2,2,1,1,clear,high,barrial,barrial,49.65
TRIP_1264,Tecnoparque,Aeropuerto,R4,weekday,12-15,9.1,2,0,0,clear,medium,industrial,terminal,32.73
TRIP_1265,Hospital Central,San Pedro,R5,weekday,09-12,2.7,1,0,0,clear,medium,central,intermedia,17.53
TRIP_1266,Portal Norte,Universidad,R1,weekday,07-09,8.4,3,0,1,rain,high,terminal,intermedia,41.67
TRIP_1267,Parque Industrial,Tecnoparque,R4,saturday,15-18,3.0,1,0,1,clear,high,industrial,industrial,28.39
TRIP_1268,Portal Norte,Tecnoparque,R1+R4,weekday,12-15,12.7,4,1,0,clear,high,terminal,industrial,62.64
TRIP_1269,Universidad,Portal Norte,R1,saturday,07-09,8.4,3,0,1,clear,high,intermedia,terminal,40.28
TRIP_1270,Portal Norte,Universidad,R1,weekday,18-21,8.4,3,0,1,rain,medium,terminal,intermedia,35.76
TRIP_1271,Portal Norte,Aeropuerto,R1+R4,weekday,12-15,21.8,6,1,0,clear,medium,terminal,terminal,84.24
TRIP_1272,Mercado Distrital,Villa Nueva,R2+R3,weekday,07-09,9.2,2,1,1,rain,high,barrial,barrial,53.28
TRIP_1273,Mercado Distrital,Villa Nueva,R2+R3,weekday,05-07,9.2,2,1,0,clear,high,barrial,barrial,43.43
TRIP_1274,Terminal Sur,Centro Histórico,R2,weekday,18-21,7.9,3,0,1,clear,medium,terminal,central,37.8
TRIP_1275,Portal Norte,Aeropuerto,R1+R4,sunday,09-12,21.8,6,1,0,clear,medium,terminal,terminal,74.65
TRIP_1276,Universidad,Tecnoparque,R4,saturday,12-15,4.3,1,0,0,clear,medium,intermedia,industrial,18.58
TRIP_1277,Centro Histórico,Hospital Central,R2,saturday,15-18,2.1,1,0,1,clear,high,central,central,23.53
TRIP_1278,Parque Industrial,Lago Azul,R4+R1,sunday,07-09,12.5,4,1,1,clear,medium,industrial,intermedia,57.39
TRIP_1279,Mercado Distrital,Parque Industrial,R2+R5,saturday,15-18,5.2,2,1,1,heavy_rain,high,barrial,industrial,52.83
TRIP_1280,Terminal Sur,Parque Industrial,R2+R5,weekday,05-07,9.2,3,1,0,clear,medium,terminal,industrial,42.18
TRIP_1281,Terminal Sur,Parque Industrial,R2+R5,weekday,05-07,9.2,3,1,0,rain,medium,terminal,industrial,45.65
TRIP_1282,Centro Histórico,Universidad,R1,weekday,15-18,2.4,1,0,1,clear,low,central,intermedia,17.8
TRIP_1283,Parque Industrial,Universidad,R4,saturday,15-18,7.3,2,0,1,clear,medium,industrial,intermedia,35.16
TRIP_1284,Portal Norte,Mercado Distrital,R1+R2,weekday,09-12,9.9,4,1,0,heavy_rain,medium,terminal,barrial,50.62
TRIP_1285,Centro Histórico,Mercado Distrital,R2,weekday,07-09,3.9,2,0,1,clear,high,central,barrial,27.69
TRIP_1286,Mercado Distrital,Villa Nueva,R2+R3,weekday,15-18,9.2,2,1,1,clear,high,barrial,barrial,49.53
TRIP_1287,Villa Nueva,Hospital Central,R3+R2,weekday,07-09,11.0,3,1,1,clear,medium,barrial,central,55.0
TRIP_1288,San Pedro,Hospital Central,R5,weekday,12-15,2.7,1,0,0,clear,medium,intermedia,central,18.22
TRIP_1289,Portal Norte,Parque Industrial,R1+R4,weekday,12-15,15.7,5,1,0,clear,medium,terminal,industrial,66.21
TRIP_1290,Tecnoparque,Centro Histórico,R4+R1,weekday,09-12,6.7,2,1,0,clear,medium,industrial,central,38.43
TRIP_1291,Parque Industrial,San Pedro,R5,weekday,18-21,6.1,2,0,1,heavy_rain,medium,industrial,intermedia,33.2
TRIP_1292,Universidad,Terminal Sur,R1+R2,weekday,12-15,10.3,4,1,0,clear,medium,intermedia,terminal,47.85
TRIP_1293,San Pedro,Universidad,R1,sunday,05-07,3.1,1,0,0,clear,low,intermedia,intermedia,12.32
TRIP_1294,Mercado Distrital,Universidad,R2+R1,sunday,05-07,6.3,3,1,0,clear,high,barrial,intermedia,33.97
TRIP_1295,Lago Azul,San Pedro,R1,saturday,15-18,8.3,3,0,1,rain,high,intermedia,intermedia,41.2
TRIP_1296,Villa Nueva,San Pedro,R3+R1,saturday,18-21,11.8,4,1,1,clear,medium,barrial,intermedia,55.85
TRIP_1297,Universidad,Villa Nueva,R1+R3,saturday,12-15,8.7,3,1,0,clear,low,intermedia,barrial,35.61
TRIP_1298,Portal Norte,Lago Azul,R1,weekday,07-09,3.2,1,0,1,clear,medium,terminal,intermedia,21.28
TRIP_1299,Universidad,San Pedro,R1,weekday,09-12,3.1,1,0,0,clear,medium,intermedia,intermedia,17.09
TRIP_1300,Tecnoparque,Aeropuerto,R4,weekday,09-12,9.1,2,0,0,clear,low,industrial,terminal,30.0
TRIP_1301,Villa Nueva,Portal Norte,R3+R1,weekday,07-09,6.7,2,1,1,clear,high,barrial,terminal,42.22
TRIP_1302,Portal Norte,Parque Industrial,R1+R4,weekday,15-18,15.7,5,1,1,rain,high,terminal,industrial,87.03
TRIP_1303,Hospital Central,Tecnoparque,R5+R4,weekday,09-12,6.4,2,1,0,clear,medium,central,industrial,34.76
TRIP_1304,Villa Nueva,Universidad,R3+R1,saturday,07-09,8.7,3,1,1,clear,medium,barrial,intermedia,45.11
TRIP_1305,Terminal Sur,Villa Nueva,R3,saturday,07-09,5.2,1,0,1,clear,high,terminal,barrial,28.61
TRIP_1306,Portal Norte,Villa Nueva,R1+R3,sunday,15-18,6.7,2,1,1,clear,high,terminal,barrial,39.78
TRIP_1307,Hospital Central,Villa Nueva,R2+R3,weekday,07-09,11.0,3,1,1,clear,medium,central,barrial,53.3
TRIP_1308,Centro Histórico,Hospital Central,R2,weekday,07-09,2.1,1,0,1,clear,high,central,central,22.16
TRIP_1309,Lago Azul,Aeropuerto,R1+R4,weekday,21-23,18.6,5,1,0,clear,medium,intermedia,terminal,66.79
TRIP_1310,Tecnoparque,Portal Norte,R4+R1,weekday,15-18,12.7,4,1,1,rain,medium,industrial,terminal,60.82
TRIP_1311,San Pedro,Lago Azul,R1,weekday,15-18,8.3,3,0,1,clear,high,intermedia,intermedia,40.35
TRIP_1312,Parque Industrial,Mercado Distrital,R5+R2,saturday,18-21,5.2,2,1,1,rain,high,industrial,barrial,42.55
TRIP_1313,Tecnoparque,Aeropuerto,R4,weekday,12-15,9.1,2,0,0,clear,medium,industrial,terminal,33.0
TRIP_1314,Tecnoparque,Aeropuerto,R4,weekday,07-09,9.1,2,0,1,rain,high,industrial,terminal,44.83
TRIP_1315,Hospital Central,Portal Norte,R2+R1,sunday,18-21,8.1,3,1,1,heavy_rain,high,central,terminal,55.62
TRIP_1316,Mercado Distrital,Terminal Sur,R2,weekday,18-21,4.0,1,0,1,rain,high,barrial,terminal,29.27
TRIP_1317,San Pedro,Portal Norte,R1,weekday,15-18,11.5,4,0,1,rain,high,intermedia,terminal,55.06
TRIP_1318,San Pedro,Aeropuerto,R5+R4,weekday,21-23,12.2,3,1,0,clear,medium,intermedia,terminal,50.26
TRIP_1319,Aeropuerto,Tecnoparque,R4,weekday,15-18,9.1,2,0,1,rain,medium,terminal,industrial,42.62
TRIP_1320,Portal Norte,San Pedro,R1,weekday,07-09,11.5,4,0,1,clear,high,terminal,intermedia,50.2
TRIP_1321,Hospital Central,Terminal Sur,R2,saturday,21-23,5.8,2,0,0,clear,low,central,terminal,20.55
TRIP_1322,San Pedro,Aeropuerto,R5+R4,sunday,21-23,12.2,3,1,0,clear,low,intermedia,terminal,43.9
TRIP_1323,Hospital Central,Centro Histórico,R2,sunday,12-15,2.1,1,0,0,clear,low,central,central,9.58
TRIP_1324,San Pedro,Hospital Central,R5,weekday,12-15,2.7,1,0,0,rain,low,intermedia,central,14.91
TRIP_1325,Tecnoparque,San Pedro,R4+R1,weekday,18-21,7.4,2,1,1,clear,medium,industrial,intermedia,42.52
TRIP_1326,Villa Nueva,Lago Azul,R3,weekday,05-07,3.5,1,0,0,clear,low,barrial,intermedia,14.73
TRIP_1327,Mercado Distrital,Universidad,R2+R1,saturday,05-07,6.3,3,1,0,rain,medium,barrial,intermedia,37.04
TRIP_1328,Tecnoparque,Centro Histórico,R4+R1,weekday,07-09,6.7,2,1,1,clear,medium,industrial,central,38.7
TRIP_1329,Lago Azul,San Pedro,R1,sunday,15-18,8.3,3,0,1,clear,high,intermedia,intermedia,39.58
TRIP_1330,San Pedro,Mercado Distrital,R5+R2,weekday,07-09,4.5,2,1,1,clear,high,intermedia,barrial,41.25
